checkpoint_name,checkpoint_path,checkpoint_sha256,dataset_key,dataset_name,resolved_dataset_id,resolved_task_id,dataset_version,input_spec,seed,test_size,stratified,n_train,n_test,case_id,condition,param_type,param_value,applies_to,p_cell,rotation_seed,rotation_cols_hash,acc,f1_macro,nll,ece,n_estimators,batch_size,use_hierarchical,device
EA-ICL,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints/mini_tabicl_stage2_ea_icl_only/step-1000.ckpt,de5d8a3deb6c6faaae22069487ca4a9d38e6e7663e22b80fe8123010b6370a2e,openml_43_v1__haberman,haberman,43,,1,43,42,0.2,True,244,62,uninformative_features_shuffled_n_add_10_0_both,uninformative_features_shuffled,n_add,10.0,both,,,,0.6612903225806451,0.39805825242718446,0.8250105763221242,0.21989844306822748,32,8,True,cuda
EA-ICL,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints/mini_tabicl_stage2_ea_icl_only/step-1000.ckpt,de5d8a3deb6c6faaae22069487ca4a9d38e6e7663e22b80fe8123010b6370a2e,openml_43_v1__haberman,haberman,43,,1,43,42,0.2,True,244,62,uninformative_features_shuffled_n_add_50_0_both,uninformative_features_shuffled,n_add,50.0,both,,,,0.7419354838709677,0.42592592592592593,0.599141447645906,0.09833768779231655,32,8,True,cuda
EA-ICL,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints/mini_tabicl_stage2_ea_icl_only/step-1000.ckpt,de5d8a3deb6c6faaae22069487ca4a9d38e6e7663e22b80fe8123010b6370a2e,openml_43_v1__haberman,haberman,43,,1,43,42,0.2,True,244,62,cell_outliers_tabpfn_outlier_factor_10_0_both,cell_outliers_tabpfn,outlier_factor,10.0,both,0.02,,,0.6774193548387096,0.48333333333333334,0.7687770260318062,0.2232185909824987,32,8,True,cuda
EA-ICL,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints/mini_tabicl_stage2_ea_icl_only/step-1000.ckpt,de5d8a3deb6c6faaae22069487ca4a9d38e6e7663e22b80fe8123010b6370a2e,openml_43_v1__haberman,haberman,43,,1,43,42,0.2,True,244,62,cell_outliers_tabpfn_outlier_factor_50_0_both,cell_outliers_tabpfn,outlier_factor,50.0,both,0.02,,,0.6612903225806451,0.47393939393939394,0.7509203774337827,0.18781785138191714,32,8,True,cuda
EA-ICL,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints/mini_tabicl_stage2_ea_icl_only/step-1000.ckpt,de5d8a3deb6c6faaae22069487ca4a9d38e6e7663e22b80fe8123010b6370a2e,openml_43_v1__haberman,haberman,43,,1,43,42,0.2,True,244,62,icl_noisy_demo_labels_frac_0_1_train,icl_noisy_demo_labels,frac,0.1,train,,,,0.6612903225806451,0.5028636884306987,0.8075943109702964,0.22999074766712807,32,8,True,cuda
EA-ICL,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints/mini_tabicl_stage2_ea_icl_only/step-1000.ckpt,de5d8a3deb6c6faaae22069487ca4a9d38e6e7663e22b80fe8123010b6370a2e,openml_43_v1__haberman,haberman,43,,1,43,42,0.2,True,244,62,feature_rotation_kdim_both_k_subspace_2_0_both,feature_rotation_kdim_both,k_subspace,2.0,both,,263508.0,9927cb306b3c,0.6129032258064516,0.4464285714285714,1.0509181748022272,0.29870782744499946,32,8,True,cuda
EA-FULL,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints/mini_tabicl_stage2_ea_row_icl/step-1000.ckpt,0e3a62a7734d264ffad27949abe9c6b2821df9b83b6cb90650d081aba562b9d3,openml_43_v1__haberman,haberman,43,,1,43,42,0.2,True,244,62,clean_none_0_0_none,clean,none,0.0,none,,,,0.6290322580645161,0.4555173730431462,0.9588539157535567,0.2900233518692755,32,8,True,cuda
EA-FULL,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints/mini_tabicl_stage2_ea_row_icl/step-1000.ckpt,0e3a62a7734d264ffad27949abe9c6b2821df9b83b6cb90650d081aba562b9d3,openml_43_v1__haberman,haberman,43,,1,43,42,0.2,True,244,62,uninformative_features_shuffled_n_add_10_0_both,uninformative_features_shuffled,n_add,10.0,both,,,,0.6451612903225806,0.39215686274509803,1.022448953954729,0.2581079361900207,32,8,True,cuda
EA-FULL,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints/mini_tabicl_stage2_ea_row_icl/step-1000.ckpt,0e3a62a7734d264ffad27949abe9c6b2821df9b83b6cb90650d081aba562b9d3,openml_43_v1__haberman,haberman,43,,1,43,42,0.2,True,244,62,uninformative_features_shuffled_n_add_50_0_both,uninformative_features_shuffled,n_add,50.0,both,,,,0.7419354838709677,0.42592592592592593,0.7201979660135833,0.16887482039390073,32,8,True,cuda
EA-FULL,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints/mini_tabicl_stage2_ea_row_icl/step-1000.ckpt,0e3a62a7734d264ffad27949abe9c6b2821df9b83b6cb90650d081aba562b9d3,openml_43_v1__haberman,haberman,43,,1,43,42,0.2,True,244,62,cell_outliers_tabpfn_outlier_factor_10_0_both,cell_outliers_tabpfn,outlier_factor,10.0,both,0.02,,,0.6451612903225806,0.4316666666666667,0.7257448916117207,0.2062737749468896,32,8,True,cuda
EA-FULL,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints/mini_tabicl_stage2_ea_row_icl/step-1000.ckpt,0e3a62a7734d264ffad27949abe9c6b2821df9b83b6cb90650d081aba562b9d3,openml_43_v1__haberman,haberman,43,,1,43,42,0.2,True,244,62,cell_outliers_tabpfn_outlier_factor_50_0_both,cell_outliers_tabpfn,outlier_factor,50.0,both,0.02,,,0.6451612903225806,0.4316666666666667,0.7068171663446776,0.2059490651853623,32,8,True,cuda
EA-FULL,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints/mini_tabicl_stage2_ea_row_icl/step-1000.ckpt,0e3a62a7734d264ffad27949abe9c6b2821df9b83b6cb90650d081aba562b9d3,openml_43_v1__haberman,haberman,43,,1,43,42,0.2,True,244,62,icl_noisy_demo_labels_frac_0_1_train,icl_noisy_demo_labels,frac,0.1,train,,,,0.6290322580645161,0.4555173730431462,0.7150645991814243,0.16619866317318333,32,8,True,cuda
EA-FULL,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints/mini_tabicl_stage2_ea_row_icl/step-1000.ckpt,0e3a62a7734d264ffad27949abe9c6b2821df9b83b6cb90650d081aba562b9d3,openml_43_v1__haberman,haberman,43,,1,43,42,0.2,True,244,62,feature_rotation_kdim_both_k_subspace_2_0_both,feature_rotation_kdim_both,k_subspace,2.0,both,,263508.0,9927cb306b3c,0.5967741935483871,0.4373865698729582,1.108342702981116,0.279775676227385,32,8,True,cuda
SA,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints/mini_tabicl_stage2_sa/step-1000.ckpt,251f8c768531710493e0ba289c70adbc191c3734ef67ab8e4136a7fb90bc54bf,openml_43_v1__haberman,haberman,43,,1,43,43,0.2,True,244,62,clean_none_0_0_none,clean,none,0.0,none,,,,0.6935483870967742,0.45538603791030974,0.5876261969294572,0.15023554428931205,32,8,True,cuda
SA,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints/mini_tabicl_stage2_sa/step-1000.ckpt,251f8c768531710493e0ba289c70adbc191c3734ef67ab8e4136a7fb90bc54bf,openml_43_v1__haberman,haberman,43,,1,43,43,0.2,True,244,62,uninformative_features_shuffled_n_add_10_0_both,uninformative_features_shuffled,n_add,10.0,both,,,,0.7903225806451613,0.5959899749373434,0.6172188669256758,0.1467299605569532,32,8,True,cuda
SA,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints/mini_tabicl_stage2_sa/step-1000.ckpt,251f8c768531710493e0ba289c70adbc191c3734ef67ab8e4136a7fb90bc54bf,openml_43_v1__haberman,haberman,43,,1,43,43,0.2,True,244,62,uninformative_features_shuffled_n_add_50_0_both,uninformative_features_shuffled,n_add,50.0,both,,,,0.7419354838709677,0.42592592592592593,0.6923632334300154,0.17780106394521653,32,8,True,cuda
SA,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints/mini_tabicl_stage2_sa/step-1000.ckpt,251f8c768531710493e0ba289c70adbc191c3734ef67ab8e4136a7fb90bc54bf,openml_43_v1__haberman,haberman,43,,1,43,43,0.2,True,244,62,cell_outliers_tabpfn_outlier_factor_10_0_both,cell_outliers_tabpfn,outlier_factor,10.0,both,0.02,,,0.7419354838709677,0.48008385744234805,0.5867358162850249,0.14916897685297073,32,8,True,cuda
SA,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints/mini_tabicl_stage2_sa/step-1000.ckpt,251f8c768531710493e0ba289c70adbc191c3734ef67ab8e4136a7fb90bc54bf,openml_43_v1__haberman,haberman,43,,1,43,43,0.2,True,244,62,cell_outliers_tabpfn_outlier_factor_50_0_both,cell_outliers_tabpfn,outlier_factor,50.0,both,0.02,,,0.7419354838709677,0.42592592592592593,0.5037442157479478,0.18985947870439096,32,8,True,cuda
SA,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints/mini_tabicl_stage2_sa/step-1000.ckpt,251f8c768531710493e0ba289c70adbc191c3734ef67ab8e4136a7fb90bc54bf,openml_43_v1__haberman,haberman,43,,1,43,43,0.2,True,244,62,icl_noisy_demo_labels_frac_0_1_train,icl_noisy_demo_labels,frac,0.1,train,,,,0.7258064516129032,0.5462763667671114,0.5340931633470292,0.06417381378912156,32,8,True,cuda
SA,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints/mini_tabicl_stage2_sa/step-1000.ckpt,251f8c768531710493e0ba289c70adbc191c3734ef67ab8e4136a7fb90bc54bf,openml_43_v1__haberman,haberman,43,,1,43,43,0.2,True,244,62,feature_rotation_kdim_both_k_subspace_2_0_both,feature_rotation_kdim_both,k_subspace,2.0,both,,607137.0,d92d8e6a3667,0.7258064516129032,0.4716791979949875,0.5711114644841603,0.10553117913584556,32,8,True,cuda
EA-ICL,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints/mini_tabicl_stage2_ea_icl_only/step-1000.ckpt,de5d8a3deb6c6faaae22069487ca4a9d38e6e7663e22b80fe8123010b6370a2e,openml_43_v1__haberman,haberman,43,,1,43,43,0.2,True,244,62,clean_none_0_0_none,clean,none,0.0,none,,,,0.6774193548387096,0.5133437990580848,0.7246992759567155,0.19825895851658237,32,8,True,cuda
EA-ICL,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints/mini_tabicl_stage2_ea_icl_only/step-1000.ckpt,de5d8a3deb6c6faaae22069487ca4a9d38e6e7663e22b80fe8123010b6370a2e,openml_43_v1__haberman,haberman,43,,1,43,43,0.2,True,244,62,uninformative_features_shuffled_n_add_10_0_both,uninformative_features_shuffled,n_add,10.0,both,,,,0.7741935483870968,0.6131907308377897,0.6286792921239689,0.16129004090063034,32,8,True,cuda
EA-ICL,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints/mini_tabicl_stage2_ea_icl_only/step-1000.ckpt,de5d8a3deb6c6faaae22069487ca4a9d38e6e7663e22b80fe8123010b6370a2e,openml_43_v1__haberman,haberman,43,,1,43,43,0.2,True,244,62,uninformative_features_shuffled_n_add_50_0_both,uninformative_features_shuffled,n_add,50.0,both,,,,0.7419354838709677,0.42592592592592593,0.630131129617172,0.14971606289186787,32,8,True,cuda
EA-ICL,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints/mini_tabicl_stage2_ea_icl_only/step-1000.ckpt,de5d8a3deb6c6faaae22069487ca4a9d38e6e7663e22b80fe8123010b6370a2e,openml_43_v1__haberman,haberman,43,,1,43,43,0.2,True,244,62,cell_outliers_tabpfn_outlier_factor_10_0_both,cell_outliers_tabpfn,outlier_factor,10.0,both,0.02,,,0.7419354838709677,0.5230769230769231,0.6009378942634325,0.12989548521657146,32,8,True,cuda
EA-ICL,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints/mini_tabicl_stage2_ea_icl_only/step-1000.ckpt,de5d8a3deb6c6faaae22069487ca4a9d38e6e7663e22b80fe8123010b6370a2e,openml_43_v1__haberman,haberman,43,,1,43,43,0.2,True,244,62,cell_outliers_tabpfn_outlier_factor_50_0_both,cell_outliers_tabpfn,outlier_factor,50.0,both,0.02,,,0.7258064516129032,0.512713823393435,0.5452281808673478,0.1272181003324447,32,8,True,cuda
EA-ICL,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints/mini_tabicl_stage2_ea_icl_only/step-1000.ckpt,de5d8a3deb6c6faaae22069487ca4a9d38e6e7663e22b80fe8123010b6370a2e,openml_43_v1__haberman,haberman,43,,1,43,43,0.2,True,244,62,icl_noisy_demo_labels_frac_0_1_train,icl_noisy_demo_labels,frac,0.1,train,,,,0.7258064516129032,0.5741414141414142,0.5574599242532969,0.12638149530656873,32,8,True,cuda
EA-ICL,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints/mini_tabicl_stage2_ea_icl_only/step-1000.ckpt,de5d8a3deb6c6faaae22069487ca4a9d38e6e7663e22b80fe8123010b6370a2e,openml_43_v1__haberman,haberman,43,,1,43,43,0.2,True,244,62,feature_rotation_kdim_both_k_subspace_2_0_both,feature_rotation_kdim_both,k_subspace,2.0,both,,607137.0,d92d8e6a3667,0.6935483870967742,0.45538603791030974,0.7257550545182815,0.18635877390061653,32,8,True,cuda
EA-FULL,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints/mini_tabicl_stage2_ea_row_icl/step-1000.ckpt,0e3a62a7734d264ffad27949abe9c6b2821df9b83b6cb90650d081aba562b9d3,openml_43_v1__haberman,haberman,43,,1,43,43,0.2,True,244,62,clean_none_0_0_none,clean,none,0.0,none,,,,0.6774193548387096,0.48333333333333334,0.7070089199708006,0.20415120163271505,32,8,True,cuda
EA-FULL,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints/mini_tabicl_stage2_ea_row_icl/step-1000.ckpt,0e3a62a7734d264ffad27949abe9c6b2821df9b83b6cb90650d081aba562b9d3,openml_43_v1__haberman,haberman,43,,1,43,43,0.2,True,244,62,uninformative_features_shuffled_n_add_10_0_both,uninformative_features_shuffled,n_add,10.0,both,,,,0.7903225806451613,0.6273693943596856,0.7147966074802135,0.13797603018822208,32,8,True,cuda
EA-FULL,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints/mini_tabicl_stage2_ea_row_icl/step-1000.ckpt,0e3a62a7734d264ffad27949abe9c6b2821df9b83b6cb90650d081aba562b9d3,openml_43_v1__haberman,haberman,43,,1,43,43,0.2,True,244,62,uninformative_features_shuffled_n_add_50_0_both,uninformative_features_shuffled,n_add,50.0,both,,,,0.7419354838709677,0.42592592592592593,0.6729029383856668,0.16093990975810635,32,8,True,cuda
EA-FULL,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints/mini_tabicl_stage2_ea_row_icl/step-1000.ckpt,0e3a62a7734d264ffad27949abe9c6b2821df9b83b6cb90650d081aba562b9d3,openml_43_v1__haberman,haberman,43,,1,43,43,0.2,True,244,62,cell_outliers_tabpfn_outlier_factor_10_0_both,cell_outliers_tabpfn,outlier_factor,10.0,both,0.02,,,0.6935483870967742,0.45538603791030974,0.6392357975250221,0.17276643649224313,32,8,True,cuda
EA-FULL,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints/mini_tabicl_stage2_ea_row_icl/step-1000.ckpt,0e3a62a7734d264ffad27949abe9c6b2821df9b83b6cb90650d081aba562b9d3,openml_43_v1__haberman,haberman,43,,1,43,43,0.2,True,244,62,cell_outliers_tabpfn_outlier_factor_50_0_both,cell_outliers_tabpfn,outlier_factor,50.0,both,0.02,,,0.7096774193548387,0.5026737967914439,0.5463157018116734,0.1282652722251031,32,8,True,cuda
EA-FULL,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints/mini_tabicl_stage2_ea_row_icl/step-1000.ckpt,0e3a62a7734d264ffad27949abe9c6b2821df9b83b6cb90650d081aba562b9d3,openml_43_v1__haberman,haberman,43,,1,43,43,0.2,True,244,62,icl_noisy_demo_labels_frac_0_1_train,icl_noisy_demo_labels,frac,0.1,train,,,,0.7258064516129032,0.5741414141414142,0.5618128740427512,0.11829191830850418,32,8,True,cuda
EA-FULL,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints/mini_tabicl_stage2_ea_row_icl/step-1000.ckpt,0e3a62a7734d264ffad27949abe9c6b2821df9b83b6cb90650d081aba562b9d3,openml_43_v1__haberman,haberman,43,,1,43,43,0.2,True,244,62,feature_rotation_kdim_both_k_subspace_2_0_both,feature_rotation_kdim_both,k_subspace,2.0,both,,607137.0,d92d8e6a3667,0.6935483870967742,0.4928971157985364,0.6958105283945469,0.1625363826751709,32,8,True,cuda
SA,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints/mini_tabicl_stage2_sa/step-1000.ckpt,251f8c768531710493e0ba289c70adbc191c3734ef67ab8e4136a7fb90bc54bf,openml_43_v1__haberman,haberman,43,,1,43,44,0.2,True,244,62,clean_none_0_0_none,clean,none,0.0,none,,,,0.532258064516129,0.42279293739967894,0.8183504890644437,0.30724106969371917,32,8,True,cuda
SA,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints/mini_tabicl_stage2_sa/step-1000.ckpt,251f8c768531710493e0ba289c70adbc191c3734ef67ab8e4136a7fb90bc54bf,openml_43_v1__haberman,haberman,43,,1,43,44,0.2,True,244,62,uninformative_features_shuffled_n_add_10_0_both,uninformative_features_shuffled,n_add,10.0,both,,,,0.7096774193548387,0.41509433962264153,0.846546713052492,0.17422858841957586,32,8,True,cuda
SA,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints/mini_tabicl_stage2_sa/step-1000.ckpt,251f8c768531710493e0ba289c70adbc191c3734ef67ab8e4136a7fb90bc54bf,openml_43_v1__haberman,haberman,43,,1,43,44,0.2,True,244,62,uninformative_features_shuffled_n_add_50_0_both,uninformative_features_shuffled,n_add,50.0,both,,,,0.7419354838709677,0.42592592592592593,0.6428228585687349,0.16918490779015327,32,8,True,cuda
SA,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints/mini_tabicl_stage2_sa/step-1000.ckpt,251f8c768531710493e0ba289c70adbc191c3734ef67ab8e4136a7fb90bc54bf,openml_43_v1__haberman,haberman,43,,1,43,44,0.2,True,244,62,cell_outliers_tabpfn_outlier_factor_10_0_both,cell_outliers_tabpfn,outlier_factor,10.0,both,0.02,,,0.5645161290322581,0.41935483870967744,0.6518633497621515,0.2293973276692052,32,8,True,cuda
SA,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints/mini_tabicl_stage2_sa/step-1000.ckpt,251f8c768531710493e0ba289c70adbc191c3734ef67ab8e4136a7fb90bc54bf,openml_43_v1__haberman,haberman,43,,1,43,44,0.2,True,244,62,cell_outliers_tabpfn_outlier_factor_50_0_both,cell_outliers_tabpfn,outlier_factor,50.0,both,0.02,,,0.5483870967741935,0.4326797385620915,0.670551467234498,0.2606165880157102,32,8,True,cuda
SA,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints/mini_tabicl_stage2_sa/step-1000.ckpt,251f8c768531710493e0ba289c70adbc191c3734ef67ab8e4136a7fb90bc54bf,openml_43_v1__haberman,haberman,43,,1,43,44,0.2,True,244,62,icl_noisy_demo_labels_frac_0_1_train,icl_noisy_demo_labels,frac,0.1,train,,,,0.5806451612903226,0.4911616161616162,0.7944104107084967,0.22320426087225642,32,8,True,cuda
SA,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints/mini_tabicl_stage2_sa/step-1000.ckpt,251f8c768531710493e0ba289c70adbc191c3734ef67ab8e4136a7fb90bc54bf,openml_43_v1__haberman,haberman,43,,1,43,44,0.2,True,244,62,feature_rotation_kdim_both_k_subspace_2_0_both,feature_rotation_kdim_both,k_subspace,2.0,both,,106495.0,9927cb306b3c,0.6129032258064516,0.4945652173913043,0.6730334625019958,0.22641177427384163,32,8,True,cuda
EA-ICL,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints/mini_tabicl_stage2_ea_icl_only/step-1000.ckpt,de5d8a3deb6c6faaae22069487ca4a9d38e6e7663e22b80fe8123010b6370a2e,openml_43_v1__haberman,haberman,43,,1,43,44,0.2,True,244,62,clean_none_0_0_none,clean,none,0.0,none,,,,0.5645161290322581,0.4799627213420317,1.047238937446456,0.3517492307770637,32,8,True,cuda
EA-ICL,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints/mini_tabicl_stage2_ea_icl_only/step-1000.ckpt,de5d8a3deb6c6faaae22069487ca4a9d38e6e7663e22b80fe8123010b6370a2e,openml_43_v1__haberman,haberman,43,,1,43,44,0.2,True,244,62,uninformative_features_shuffled_n_add_10_0_both,uninformative_features_shuffled,n_add,10.0,both,,,,0.6935483870967742,0.4095238095238095,0.7865403117373263,0.22075819969177246,32,8,True,cuda
EA-ICL,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints/mini_tabicl_stage2_ea_icl_only/step-1000.ckpt,de5d8a3deb6c6faaae22069487ca4a9d38e6e7663e22b80fe8123010b6370a2e,openml_43_v1__haberman,haberman,43,,1,43,44,0.2,True,244,62,uninformative_features_shuffled_n_add_50_0_both,uninformative_features_shuffled,n_add,50.0,both,,,,0.7580645161290323,0.4887300714678395,0.5609143564215877,0.08048263768995961,32,8,True,cuda
EA-ICL,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints/mini_tabicl_stage2_ea_icl_only/step-1000.ckpt,de5d8a3deb6c6faaae22069487ca4a9d38e6e7663e22b80fe8123010b6370a2e,openml_43_v1__haberman,haberman,43,,1,43,44,0.2,True,244,62,cell_outliers_tabpfn_outlier_factor_10_0_both,cell_outliers_tabpfn,outlier_factor,10.0,both,0.02,,,0.6129032258064516,0.5303030303030303,0.7929598235342252,0.2918589624666399,32,8,True,cuda
EA-ICL,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints/mini_tabicl_stage2_ea_icl_only/step-1000.ckpt,de5d8a3deb6c6faaae22069487ca4a9d38e6e7663e22b80fe8123010b6370a2e,openml_43_v1__haberman,haberman,43,,1,43,44,0.2,True,244,62,cell_outliers_tabpfn_outlier_factor_50_0_both,cell_outliers_tabpfn,outlier_factor,50.0,both,0.02,,,0.5806451612903226,0.4911616161616162,0.8620588070454199,0.27511962094614584,32,8,True,cuda
EA-ICL,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints/mini_tabicl_stage2_ea_icl_only/step-1000.ckpt,de5d8a3deb6c6faaae22069487ca4a9d38e6e7663e22b80fe8123010b6370a2e,openml_43_v1__haberman,haberman,43,,1,43,44,0.2,True,244,62,icl_noisy_demo_labels_frac_0_1_train,icl_noisy_demo_labels,frac,0.1,train,,,,0.5645161290322581,0.49502262443438916,1.0642237683783722,0.3066551137355066,32,8,True,cuda
EA-ICL,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints/mini_tabicl_stage2_ea_icl_only/step-1000.ckpt,de5d8a3deb6c6faaae22069487ca4a9d38e6e7663e22b80fe8123010b6370a2e,openml_43_v1__haberman,haberman,43,,1,43,44,0.2,True,244,62,feature_rotation_kdim_both_k_subspace_2_0_both,feature_rotation_kdim_both,k_subspace,2.0,both,,106495.0,9927cb306b3c,0.6129032258064516,0.5303030303030303,1.012881540424343,0.3067914757036394,32,8,True,cuda
EA-FULL,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints/mini_tabicl_stage2_ea_row_icl/step-1000.ckpt,0e3a62a7734d264ffad27949abe9c6b2821df9b83b6cb90650d081aba562b9d3,openml_43_v1__haberman,haberman,43,,1,43,44,0.2,True,244,62,clean_none_0_0_none,clean,none,0.0,none,,,,0.5483870967741935,0.46878824969400246,0.9245645482318946,0.29845583054327196,32,8,True,cuda
EA-FULL,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints/mini_tabicl_stage2_ea_row_icl/step-1000.ckpt,0e3a62a7734d264ffad27949abe9c6b2821df9b83b6cb90650d081aba562b9d3,openml_43_v1__haberman,haberman,43,,1,43,44,0.2,True,244,62,uninformative_features_shuffled_n_add_10_0_both,uninformative_features_shuffled,n_add,10.0,both,,,,0.6935483870967742,0.45538603791030974,0.9060976521043459,0.19851608430185627,32,8,True,cuda
EA-FULL,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints/mini_tabicl_stage2_ea_row_icl/step-1000.ckpt,0e3a62a7734d264ffad27949abe9c6b2821df9b83b6cb90650d081aba562b9d3,openml_43_v1__haberman,haberman,43,,1,43,44,0.2,True,244,62,uninformative_features_shuffled_n_add_50_0_both,uninformative_features_shuffled,n_add,50.0,both,,,,0.7419354838709677,0.42592592592592593,0.6810463592342076,0.17696077208365163,32,8,True,cuda
EA-FULL,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints/mini_tabicl_stage2_ea_row_icl/step-1000.ckpt,0e3a62a7734d264ffad27949abe9c6b2821df9b83b6cb90650d081aba562b9d3,openml_43_v1__haberman,haberman,43,,1,43,44,0.2,True,244,62,cell_outliers_tabpfn_outlier_factor_10_0_both,cell_outliers_tabpfn,outlier_factor,10.0,both,0.02,,,0.5967741935483871,0.5024077046548956,0.719730611562345,0.2043458146433676,32,8,True,cuda
