task_id,dataset_id,dataset_name,fold,task_type,n_rows,n_features,n_classes,imbalance_ratio,accuracy,f1_macro,f1_micro,precision_macro,recall_macro,roc_auc,log_loss,fit_seconds,predict_seconds,n_train,n_test,seed,pdlc_topk_effective,pdlc_topk_tuned_best_frac,n_valid_folds,error
9952,1489,phoneme,6.0,Binary,5404,5,2,2.407313997477932,0.9351851851851852,0.9232428085821851,0.9351851851851852,0.9157801559833489,0.9319206044138114,0.9764232222148584,0.20236548674162244,0.2724302299320698,0.28287982009351254,4864.0,540.0,42,32.0,,10,
9952,1489,phoneme,7.0,Binary,5404,5,2,2.407313997477932,0.9018518518518519,0.8798685353783386,0.9018518518518519,0.885280648291595,0.8749585790973557,0.9636490158393531,0.22817241160470522,0.25281448289752007,0.282973350957036,4864.0,540.0,42,32.0,,10,
9952,1489,phoneme,8.0,Binary,5404,5,2,2.407313997477932,0.9037037037037037,0.883254893482563,0.9037037037037037,0.886217008797654,0.8804536225424653,0.9566516449594745,0.24399966217232028,0.2551749814301729,0.28493088111281395,4864.0,540.0,42,32.0,,10,
9952,1489,phoneme,9.0,Binary,5404,5,2,2.407313997477932,0.9222222222222223,0.9042407660738714,0.9222222222222223,0.9146284467985668,0.8954093002525627,0.9665065451724194,0.2214163090259816,0.255719980224967,0.285637766122818,4864.0,540.0,42,32.0,,10,
9957,1494,qsar-biodeg,0.0,Binary,1055,41,2,1.9634831460674158,0.8773584905660378,0.8623514134452103,0.8773584905660378,0.864989939637827,0.859920634920635,0.955952380952381,0.2649554050278752,0.31570075266063213,0.2145628910511732,949.0,106.0,42,32.0,,10,
9957,1494,qsar-biodeg,1.0,Binary,1055,41,2,1.9634831460674158,0.9150943396226415,0.9018013381369017,0.9150943396226415,0.9210752688172043,0.8884920634920634,0.9773809523809525,0.2169563734124846,0.2722541205585003,0.21011660061776638,949.0,106.0,42,32.0,,10,
9957,1494,qsar-biodeg,2.0,Binary,1055,41,2,1.9634831460674158,0.839622641509434,0.8173710347623391,0.839622641509434,0.8254462432544625,0.8111111111111111,0.8670634920634921,0.43133910014846516,0.27080776542425156,0.21118572168052197,949.0,106.0,42,32.0,,10,
9957,1494,qsar-biodeg,3.0,Binary,1055,41,2,1.9634831460674158,0.8584905660377359,0.8388567953785345,0.8584905660377359,0.8474470734744708,0.8321428571428571,0.9313492063492063,0.3045633601294336,0.2715421672910452,0.20862889289855957,949.0,106.0,42,32.0,,10,
9957,1494,qsar-biodeg,4.0,Binary,1055,41,2,1.9634831460674158,0.8490566037735849,0.826797385620915,0.8490566037735849,0.8386824324324325,0.8182539682539682,0.9242063492063491,0.339689264026638,0.2714522313326597,0.2090998161584139,949.0,106.0,42,32.0,,10,
9957,1494,qsar-biodeg,5.0,Binary,1055,41,2,1.9634831460674158,0.8571428571428571,0.8381128584643849,0.8571428571428571,0.8407207953603977,0.8357142857142857,0.9461224489795919,0.28025170619194395,0.271063931286335,0.21374719962477684,950.0,105.0,42,32.0,,10,
9957,1494,qsar-biodeg,6.0,Binary,1055,41,2,1.9634831460674158,0.9142857142857143,0.9066666666666667,0.9142857142857143,0.8971153846153845,0.9214285714285715,0.9865306122448979,0.22093965685761335,0.3096199333667755,0.21007214486598969,950.0,105.0,42,32.0,,10,
9957,1494,qsar-biodeg,7.0,Binary,1055,41,2,1.9634831460674158,0.8285714285714286,0.8042667771333886,0.8285714285714286,0.8093434343434344,0.8,0.9106122448979592,0.36356214378520485,0.2685387507081032,0.21034568361938,950.0,105.0,42,32.0,,10,
9957,1494,qsar-biodeg,8.0,Binary,1055,41,2,1.9634831460674158,0.9047619047619048,0.889520202020202,0.9047619047619048,0.9043156059285091,0.8785714285714286,0.9538775510204082,0.2632460195303883,0.26982676796615124,0.21041074767708778,950.0,105.0,42,32.0,,10,
9957,1494,qsar-biodeg,9.0,Binary,1055,41,2,1.9634831460674158,0.8761904761904762,0.8635136486351365,0.8761904761904762,0.8612877583465819,0.8659420289855073,0.9436392914653784,0.29208479356232175,0.2746794633567333,0.21645517647266388,950.0,105.0,42,32.0,,10,
9960,1497,wall-robot-navigation,0.0,Multiclass,5456,24,4,6.722560975609756,0.9652014652014652,0.9658131011449197,0.9652014652014652,0.9677456100367877,0.9642142529875672,0.9958684002036372,0.11441329034558698,0.323882307857275,0.7752043660730124,4910.0,546.0,42,32.0,,10,
9960,1497,wall-robot-navigation,1.0,Multiclass,5456,24,4,6.722560975609756,0.9652014652014652,0.954278656408405,0.9652014652014652,0.9555402573802108,0.9533019945143331,0.9980404534902519,0.09510348651113026,0.3917886260896921,0.7733781561255455,4910.0,546.0,42,32.0,,10,
9960,1497,wall-robot-navigation,2.0,Multiclass,5456,24,4,6.722560975609756,0.9505494505494505,0.9447777339498087,0.9505494505494505,0.9394532992039373,0.9503794398372712,0.9959068949401156,0.14734196254249873,0.31966736912727356,0.777573935687542,4910.0,546.0,42,32.0,,10,
9960,1497,wall-robot-navigation,3.0,Multiclass,5456,24,4,6.722560975609756,0.9688644688644689,0.9733234127668245,0.9688644688644689,0.9766637349864997,0.9701122672508214,0.9978383898899879,0.09863088666206937,0.32087197713553905,0.7725715674459934,4910.0,546.0,42,32.0,,10,
9960,1497,wall-robot-navigation,4.0,Multiclass,5456,24,4,6.722560975609756,0.9633699633699634,0.9614636001322134,0.9633699633699634,0.9645951538712991,0.9586045480623794,0.9954420740260668,0.11801954801631366,0.32494595274329185,0.773393452167511,4910.0,546.0,42,32.0,,10,
9960,1497,wall-robot-navigation,5.0,Multiclass,5456,24,4,6.722560975609756,0.9652014652014652,0.968250561813436,0.9652014652014652,0.9706709956709956,0.9659638554216867,0.9964959039317458,0.10927758684582996,0.3206771947443485,0.7746286522597075,4910.0,546.0,42,32.0,,10,
9960,1497,wall-robot-navigation,6.0,Multiclass,5456,24,4,6.722560975609756,0.9522935779816514,0.9473411259635609,0.9522935779816514,0.9439265213337065,0.9521996264277891,0.996658262791702,0.12524855270794286,0.32341254502534866,0.7744189202785492,4911.0,545.0,42,32.0,,10,
9960,1497,wall-robot-navigation,7.0,Multiclass,5456,24,4,6.722560975609756,0.9724770642201835,0.9713331760881221,0.9724770642201835,0.9723136368512271,0.9703831638609255,0.9970314661816738,0.10530828122443567,0.3286387473344803,0.7752194870263338,4911.0,545.0,42,32.0,,10,
9960,1497,wall-robot-navigation,8.0,Multiclass,5456,24,4,6.722560975609756,0.9651376146788991,0.9681594389764532,0.9651376146788991,0.9665170335402993,0.9701870469634571,0.9964290466755921,0.12003628059707018,0.32495319470763206,0.7732893265783787,4911.0,545.0,42,32.0,,10,
9960,1497,wall-robot-navigation,9.0,Multiclass,5456,24,4,6.722560975609756,0.963302752293578,0.9646566422882212,0.963302752293578,0.9665902743507772,0.96280614097574,0.9964736440906021,0.12756607659146008,0.32754992321133614,0.7738194167613983,4911.0,545.0,42,32.0,,10,
9964,1501,semeion,0.0,Multiclass,1593,256,10,1.0451612903225806,0.91875,0.9184347507331377,0.91875,0.919905462184874,0.91875,0.9945746527777777,0.36441476146561524,0.5868104305118322,1.4222401957958937,1433.0,160.0,42,32.0,,10,
9964,1501,semeion,1.0,Multiclass,1593,256,10,1.0451612903225806,0.9375,0.9370477545857053,0.9375,0.9392075163398692,0.9375,0.9937853208812261,0.3392851237587131,0.5370649043470621,1.4222542196512222,1433.0,160.0,42,32.0,,10,
9964,1501,semeion,2.0,Multiclass,1593,256,10,1.0451612903225806,0.925,0.9246908602150536,0.925,0.9257878151260505,0.9253676470588236,0.9932427713218154,0.3408406148597967,0.5366683676838875,1.4263947531580925,1433.0,160.0,42,32.0,,10,
9964,1501,semeion,3.0,Multiclass,1593,256,10,1.0451612903225806,0.9308176100628931,0.9301292682104695,0.9308176100628931,0.9337745098039216,0.9308333333333334,0.9936392773892775,0.317067524534244,0.5344079304486513,1.4258043840527534,1434.0,159.0,42,32.0,,10,
9964,1501,semeion,4.0,Multiclass,1593,256,10,1.0451612903225806,0.9056603773584906,0.9056135572171362,0.9056603773584906,0.9127100840336135,0.9057843137254903,0.9936612991169744,0.38182277880152543,0.53795275837183,1.4202806539833546,1434.0,159.0,42,32.0,,10,
9964,1501,semeion,5.0,Multiclass,1593,256,10,1.0451612903225806,0.9685534591194969,0.9685043988269797,0.9685534591194969,0.9694852941176471,0.9694852941176471,0.9984647909855034,0.25196357071183834,0.5387185085564852,1.4240651745349169,1434.0,159.0,42,32.0,,10,
9964,1501,semeion,6.0,Multiclass,1593,256,10,1.0451612903225806,0.9119496855345912,0.9131237297730298,0.9119496855345912,0.9162500000000001,0.9120343137254903,0.9955494042994044,0.312271809180533,0.5392571873962879,1.4243874531239271,1434.0,159.0,42,32.0,,10,
9964,1501,semeion,7.0,Multiclass,1593,256,10,1.0451612903225806,0.9559748427672956,0.9549345446878654,0.9559748427672956,0.9593464052287581,0.9550000000000001,0.9985625485625486,0.26625052058508886,0.540115425363183,1.4205038733780384,1434.0,159.0,42,32.0,,10,
9964,1501,semeion,8.0,Multiclass,1593,256,10,1.0451612903225806,0.9308176100628931,0.9302480266189945,0.9308176100628931,0.9369257703081232,0.9295833333333334,0.9969221056721057,0.2967899394793292,0.5447468850761652,1.4243399687111378,1434.0,159.0,42,32.0,,10,
9964,1501,semeion,9.0,Multiclass,1593,256,10,1.0451612903225806,0.89937106918239,0.8996136143289842,0.89937106918239,0.9099780938016231,0.89875,0.9938704351204353,0.3850762454755908,0.605670552700758,1.4277841299772263,1434.0,159.0,42,32.0,,10,
9971,1480,ilpd,0.0,Binary,583,10,2,2.4910179640718564,0.6440677966101694,0.49572649572649574,0.6440677966101694,0.5071428571428571,0.5049019607843137,0.6946778711484594,0.5261867695358455,0.254686564207077,0.0792216919362545,524.0,59.0,42,32.0,,10,
9971,1480,ilpd,1.0,Binary,583,10,2,2.4910179640718564,0.6440677966101694,0.558288770053476,0.6440677966101694,0.559593023255814,0.5574229691876751,0.6708683473389355,0.5438297800745889,0.25442690774798393,0.07940969057381153,524.0,59.0,42,32.0,,10,
9971,1480,ilpd,2.0,Binary,583,10,2,2.4910179640718564,0.8135593220338984,0.7208602150537635,0.8135593220338984,0.8394607843137255,0.6939775910364145,0.8599439775910365,0.4600169109184406,0.25245452113449574,0.08012717589735985,524.0,59.0,42,32.0,,10,
9971,1480,ilpd,3.0,Binary,583,10,2,2.4910179640718564,0.6896551724137931,0.5762987012987013,0.6896551724137931,0.5996131528046421,0.5738880918220947,0.7388809182209469,0.5010471585740699,0.25264105014503,0.08177993260324001,525.0,58.0,42,32.0,,10,
9971,1480,ilpd,4.0,Binary,583,10,2,2.4910179640718564,0.6724137931034483,0.5156043956043956,0.6724137931034483,0.5475,0.5272596843615495,0.6398852223816356,0.6137320134026387,0.25123660638928413,0.07893534377217293,525.0,58.0,42,32.0,,10,
9971,1480,ilpd,5.0,Binary,583,10,2,2.4910179640718564,0.7068965517241379,0.5665934065934066,0.7068965517241379,0.62,0.5688665710186513,0.7460545193687231,0.5251721006377861,0.25343839079141617,0.07877244427800179,525.0,58.0,42,32.0,,10,
9971,1480,ilpd,6.0,Binary,583,10,2,2.4910179640718564,0.7413793103448276,0.6379525593008739,0.7413793103448276,0.6854166666666667,0.6276901004304161,0.8393113342898135,0.46508364603549185,0.24121807515621185,0.0790039524435997,525.0,58.0,42,32.0,,10,
9971,1480,ilpd,7.0,Binary,583,10,2,2.4910179640718564,0.7068965517241379,0.5896795672076571,0.7068965517241379,0.6102514506769826,0.5848214285714286,0.7723214285714286,0.4754880323754158,0.24113919027149677,0.07918010652065277,525.0,58.0,42,32.0,,10,
9971,1480,ilpd,8.0,Binary,583,10,2,2.4910179640718564,0.7586206896551724,0.6704545454545454,0.7586206896551724,0.693840579710145,0.6592261904761905,0.8050595238095238,0.4770744464968206,0.24239538423717022,0.07887431047856808,525.0,58.0,42,32.0,,10,
9971,1480,ilpd,9.0,Binary,583,10,2,2.4910179640718564,0.7758620689655172,0.6862255513940907,0.7758620689655172,0.7224371373307543,0.6711309523809523,0.800595238095238,0.4776981351751439,0.24208908714354038,0.0789519865065813,525.0,58.0,42,32.0,,10,
9976,1485,madelon,0.0,Binary,2600,500,2,1.0,0.5769230769230769,0.5766976496359008,0.5769230769230769,0.5770872865275143,0.5769230769230769,0.592544378698225,0.6899504096554436,1.1114023979753256,4.209914883598685,2340.0,260.0,42,32.0,,10,
9976,1485,madelon,1.0,Binary,2600,500,2,1.0,0.6,0.5971154419214495,0.6,0.6029483430799221,0.6,0.6384615384615385,0.6888220994016045,1.0836819857358932,4.209165891632438,2340.0,260.0,42,32.0,,10,
9976,1485,madelon,2.0,Binary,2600,500,2,1.0,0.5653846153846154,0.5648632236851849,0.5653846153846154,0.565699506510494,0.5653846153846154,0.592603550295858,0.6900154717717933,1.0971626546233892,4.209142891690135,2340.0,260.0,42,32.0,,10,
9976,1485,madelon,3.0,Binary,2600,500,2,1.0,0.55,0.5498335183129855,0.55,0.5500740740740742,0.55,0.5701183431952663,0.6907418020973615,1.0992768667638302,4.2120621129870415,2340.0,260.0,42,32.0,,10,
9976,1485,madelon,4.0,Binary,2600,500,2,1.0,0.5961538461538461,0.5948051948051948,0.5961538461538461,0.5974512743628186,0.5961538461538461,0.6294082840236686,0.6892197089813847,1.1577288713306189,4.2115507908165455,2340.0,260.0,42,32.0,,10,
9976,1485,madelon,5.0,Binary,2600,500,2,1.0,0.6192307692307693,0.6189545676599902,0.6192307692307693,0.6195774731469943,0.6192307692307693,0.668698224852071,0.6880758260567443,1.0914553850889206,4.21659791842103,2340.0,260.0,42,32.0,,10,
9976,1485,madelon,6.0,Binary,2600,500,2,1.0,0.5884615384615385,0.5883092859785424,0.5884615384615385,0.5885925925925926,0.5884615384615384,0.5993491124260355,0.6898246395394119,1.0918472222983837,4.226536046713591,2340.0,260.0,42,32.0,,10,
9976,1485,madelon,7.0,Binary,2600,500,2,1.0,0.5769230769230769,0.5765221511490168,0.5769230769230769,0.577215490615348,0.5769230769230769,0.5717751479289941,0.6907174828837147,1.0972466059029102,4.216561222448945,2340.0,260.0,42,32.0,,10,
9976,1485,madelon,8.0,Binary,2600,500,2,1.0,0.6269230769230769,0.6234415826801045,0.6269230769230769,0.6317972350230414,0.6269230769230769,0.6251479289940829,0.6892078418680664,1.0847145766019821,4.217744439840317,2340.0,260.0,42,32.0,,10,
9976,1485,madelon,9.0,Binary,2600,500,2,1.0,0.6192307692307693,0.6187739747330381,0.6192307692307693,0.6198049824603127,0.6192307692307693,0.6428402366863906,0.688930586408935,1.0914246793836355,4.220602804794908,2340.0,260.0,42,32.0,,10,
9977,1486,nomao,0.0,Binary,34465,118,2,2.5011174319382365,0.9541630403249203,0.9436130720318452,0.9541630403249203,0.9452768424990647,0.9419896170642583,0.9890616902514945,0.13164489908636207,2.4149367064237595,42.397286335006356,31018.0,3447.0,42,32.0,,10,
9977,1486,nomao,1.0,Binary,34465,118,2,2.5011174319382365,0.9530026109660574,0.9421139729053745,0.9530026109660574,0.9446262968275678,0.9396924624856189,0.9903103827930739,0.12640634865711148,2.3408350739628077,42.04821817576885,31018.0,3447.0,42,32.0,,10,
9977,1486,nomao,2.0,Binary,34465,118,2,2.5011174319382365,0.9512619669277633,0.9401916030124389,0.9512619669277633,0.9410056486044868,0.9393875228343924,0.9892275274528157,0.13224558810086795,2.4240831676870584,42.36821427382529,31018.0,3447.0,42,32.0,,10,
9977,1486,nomao,3.0,Binary,34465,118,2,2.5011174319382365,0.95822454308094,0.9488295183231824,0.95822454308094,0.9488295183231824,0.9488295183231824,0.9917891029949651,0.12260432173137982,2.323736695572734,41.85828577913344,31018.0,3447.0,42,32.0,,10,
9977,1486,nomao,4.0,Binary,34465,118,2,2.5011174319382365,0.959094865100087,0.9497574484321422,0.959094865100087,0.9510124825019406,0.9485251972108022,0.9913169516756217,0.12191544992828465,2.2986278031021357,42.313030587509274,31018.0,3447.0,42,32.0,,10,
9977,1486,nomao,5.0,Binary,34465,118,2,2.5011174319382365,0.9564712710388856,0.9462285054458073,0.9564712710388856,0.9499560311205687,0.9426931637309874,0.9911388883385178,0.12475486493608438,2.385460315272212,42.13454658538103,31019.0,3446.0,42,32.0,,10,
9977,1486,nomao,6.0,Binary,34465,118,2,2.5011174319382365,0.954730121880441,0.944423147303844,0.954730121880441,0.9452463930954251,0.9436099443244635,0.9896929259706896,0.1282406117796876,2.4166071452200413,41.81202010251582,31019.0,3446.0,42,32.0,,10,
9977,1486,nomao,7.0,Binary,34465,118,2,2.5011174319382365,0.9585026117237376,0.9488813722063869,0.9585026117237376,0.9512894873295559,0.9465551174601916,0.9918653781379406,0.11889798335769129,2.3760108090937138,41.57419881597161,31019.0,3446.0,42,32.0,,10,
9977,1486,nomao,8.0,Binary,34465,118,2,2.5011174319382365,0.9556006964596634,0.9454080356851642,0.9556006964596634,0.9469358485829902,0.9439141619279718,0.9896182130992716,0.12739256832838183,2.355006964877248,41.37754109874368,31019.0,3446.0,42,32.0,,10,
9977,1486,nomao,9.0,Binary,34465,118,2,2.5011174319382365,0.954730121880441,0.9437231086833173,0.954730121880441,0.9505467365836573,0.9375090811224928,0.990881727460654,0.12619582325683235,2.492508064955473,41.554422713816166,31019.0,3446.0,42,32.0,,10,
9978,1487,ozone-level-8hr,0.0,Binary,2534,72,2,14.8375,0.9330708661417323,0.7744816420326943,0.9330708661417323,0.7312663755458515,0.8476890756302521,0.9587710084033614,0.1650355302618477,0.42344527691602707,0.7036276217550039,2280.0,254.0,42,32.0,,10,
9978,1487,ozone-level-8hr,1.0,Binary,2534,72,2,14.8375,0.889763779527559,0.4708333333333333,0.889763779527559,0.4669421487603306,0.47478991596638653,0.9199054621848739,0.170471469832085,0.42037221044301987,0.7054326683282852,2280.0,254.0,42,32.0,,10,
9978,1487,ozone-level-8hr,2.0,Binary,2534,72,2,14.8375,0.9173228346456693,0.677801268498943,0.9173228346456693,0.6650615901455766,0.6935399159663865,0.9007352941176471,0.19375823891137106,0.42530134320259094,0.7058622073382139,2280.0,254.0,42,32.0,,10,
9978,1487,ozone-level-8hr,3.0,Binary,2534,72,2,14.8375,0.9212598425196851,0.6664915966386555,0.9212598425196851,0.6664915966386555,0.6664915966386555,0.9298844537815126,0.17403482812838375,0.4175855088979006,0.7049068231135607,2280.0,254.0,42,32.0,,10,
9978,1487,ozone-level-8hr,4.0,Binary,2534,72,2,14.8375,0.857707509881423,0.5326354679802956,0.857707509881423,0.5290579464588275,0.5452267932489452,0.8586497890295359,0.2168611019978149,0.41637301072478294,0.704182805493474,2281.0,253.0,42,32.0,,10,
9978,1487,ozone-level-8hr,5.0,Binary,2534,72,2,14.8375,0.9090909090909091,0.6947810123262523,0.9090909090909091,0.6646491228070175,0.7474947257383966,0.9301160337552743,0.17638871255221622,0.4230188876390457,0.704891899600625,2281.0,253.0,42,32.0,,10,
9978,1487,ozone-level-8hr,6.0,Binary,2534,72,2,14.8375,0.924901185770751,0.6735483870967742,0.924901185770751,0.6789915966386555,0.6685126582278481,0.9100738396624473,0.17681748570413314,0.4246525503695011,0.705417163670063,2281.0,253.0,42,32.0,,10,
9978,1487,ozone-level-8hr,7.0,Binary,2534,72,2,14.8375,0.9130434782608695,0.6330432489451476,0.9130434782608695,0.6330432489451476,0.6330432489451476,0.8918776371308017,0.19830649767184566,0.41312855295836926,0.7054953649640083,2281.0,253.0,42,32.0,,10,
9978,1487,ozone-level-8hr,8.0,Binary,2534,72,2,14.8375,0.9051383399209486,0.6742489270386266,0.9051383399209486,0.6491994177583698,0.7162447257383966,0.922204641350211,0.1957381817455768,0.4093240834772587,0.7045952379703522,2281.0,253.0,42,32.0,,10,
9978,1487,ozone-level-8hr,9.0,Binary,2534,72,2,14.8375,0.932806324110672,0.6890768452251862,0.932806324110672,0.7099358974358975,0.6727320675105486,0.8860759493670887,0.18979684891568976,0.41210590302944183,0.7056809365749359,2281.0,253.0,42,32.0,,10,
9981,1468,cnae-9,,,1080,856,9,1.0,,,,,,,,,,,,42,,,0,"Dataset has 856 features, exceeds limit of 500"
9985,1475,first-order-theorem-proving,0.0,Multiclass,6118,51,6,5.255144032921811,0.5882352941176471,0.4367231285772873,0.5882352941176471,0.4815055628514708,0.42585889667531335,0.7963877992875988,1.2811027685445946,0.4390719197690487,1.362899435684085,5506.0,612.0,42,32.0,,10,
9985,1475,first-order-theorem-proving,1.0,Multiclass,6118,51,6,5.255144032921811,0.6339869281045751,0.521927089393063,0.6339869281045751,0.5939821732008388,0.49911991926756555,0.8150813043479547,1.1931843386609222,0.42769133672118187,1.369576370343566,5506.0,612.0,42,32.0,,10,
9985,1475,first-order-theorem-proving,2.0,Multiclass,6118,51,6,5.255144032921811,0.6045751633986928,0.46920947402671903,0.6045751633986928,0.5177962755807067,0.4491479339645057,0.8040748858315757,1.261382632170617,0.4303590655326843,1.3680179342627525,5506.0,612.0,42,32.0,,10,
9985,1475,first-order-theorem-proving,3.0,Multiclass,6118,51,6,5.255144032921811,0.5882352941176471,0.47186223282947387,0.5882352941176471,0.4994165930606343,0.45994150131197786,0.7912748544213338,1.2915660694579911,0.430564995855093,1.3701772317290306,5506.0,612.0,42,32.0,,10,
9985,1475,first-order-theorem-proving,4.0,Multiclass,6118,51,6,5.255144032921811,0.5980392156862745,0.4848912294439273,0.5980392156862745,0.5480211344294282,0.4584340390985239,0.8004815771361597,1.2734638375206617,0.43163605593144894,1.364104300737381,5506.0,612.0,42,32.0,,10,
9985,1475,first-order-theorem-proving,5.0,Multiclass,6118,51,6,5.255144032921811,0.6094771241830066,0.4943987317546305,0.6094771241830066,0.5763488114980652,0.4708367719189876,0.8020472369492974,1.253089825994306,0.42991261929273605,1.3678143601864576,5506.0,612.0,42,32.0,,10,
9985,1475,first-order-theorem-proving,6.0,Multiclass,6118,51,6,5.255144032921811,0.5882352941176471,0.4558298334505384,0.5882352941176471,0.49492940093688104,0.43993922517216416,0.8021980856365055,1.2622036463470634,0.42873586900532246,1.3691429533064365,5506.0,612.0,42,32.0,,10,
9985,1475,first-order-theorem-proving,7.0,Multiclass,6118,51,6,5.255144032921811,0.6062091503267973,0.47038370147517855,0.6062091503267973,0.5127874531455094,0.45437232629773977,0.8127908059885195,1.215990653575883,0.524943646043539,1.3656386267393827,5506.0,612.0,42,32.0,,10,
9985,1475,first-order-theorem-proving,8.0,Multiclass,6118,51,6,5.255144032921811,0.5891980360065466,0.4641393988512917,0.5891980360065466,0.5130686323985293,0.4443532170989008,0.8078139549163272,1.2751799927498275,0.42802661284804344,1.3668002244085073,5507.0,611.0,42,32.0,,10,
9985,1475,first-order-theorem-proving,9.0,Multiclass,6118,51,6,5.255144032921811,0.6121112929623568,0.4923290384229231,0.6121112929623568,0.5539107558437375,0.4695785262499947,0.8088018360924446,1.2116251937727005,0.4416689146310091,1.3698394857347012,5507.0,611.0,42,32.0,,10,
10093,1462,banknote-authentication,0.0,Binary,1372,4,2,1.2491803278688525,1.0,1.0,1.0,1.0,1.0,1.0,0.0032193554006928827,0.24999257922172546,0.0533684678375721,1234.0,138.0,42,32.0,,10,
10093,1462,banknote-authentication,1.0,Binary,1372,4,2,1.2491803278688525,1.0,1.0,1.0,1.0,1.0,1.0,6.553622278840776e-05,0.2481459230184555,0.054008517414331436,1234.0,138.0,42,32.0,,10,
10093,1462,banknote-authentication,2.0,Binary,1372,4,2,1.2491803278688525,1.0,1.0,1.0,1.0,1.0,1.0,0.0020835830683305434,0.24746841192245483,0.05347730778157711,1235.0,137.0,42,32.0,,10,
10093,1462,banknote-authentication,3.0,Binary,1372,4,2,1.2491803278688525,1.0,1.0,1.0,1.0,1.0,1.0,0.0001119389724835351,0.24733989872038364,0.05360802821815014,1235.0,137.0,42,32.0,,10,
10093,1462,banknote-authentication,4.0,Binary,1372,4,2,1.2491803278688525,1.0,1.0,1.0,1.0,1.0,1.0,8.867683938519427e-05,0.25307953357696533,0.05364842526614666,1235.0,137.0,42,32.0,,10,
10093,1462,banknote-authentication,5.0,Binary,1372,4,2,1.2491803278688525,1.0,1.0,1.0,1.0,1.0,1.0,0.0007268431451816659,0.24806593172252178,0.053505172953009605,1235.0,137.0,42,32.0,,10,
10093,1462,banknote-authentication,6.0,Binary,1372,4,2,1.2491803278688525,1.0,1.0,1.0,1.0,1.0,1.0,2.994947297891995e-05,0.25001868419349194,0.056937649846076965,1235.0,137.0,42,32.0,,10,
10093,1462,banknote-authentication,7.0,Binary,1372,4,2,1.2491803278688525,1.0,1.0,1.0,1.0,1.0,1.0,4.1637163606342376e-05,0.29225890152156353,0.05349685624241829,1235.0,137.0,42,32.0,,10,
10093,1462,banknote-authentication,8.0,Binary,1372,4,2,1.2491803278688525,1.0,1.0,1.0,1.0,1.0,1.0,0.00025847246584143117,0.24724063836038113,0.053434327244758606,1235.0,137.0,42,32.0,,10,
10093,1462,banknote-authentication,9.0,Binary,1372,4,2,1.2491803278688525,1.0,1.0,1.0,1.0,1.0,1.0,0.0005198302964090437,0.24732894450426102,0.05348734371364117,1235.0,137.0,42,32.0,,10,
10101,1464,blood-transfusion-service-center,0.0,Binary,748,4,2,3.202247191011236,0.76,0.6048009367681498,0.76,0.65,0.5950292397660819,0.7597465886939571,0.48275372723837157,0.24818671494722366,0.03914138488471508,673.0,75.0,42,32.0,,10,
10101,1464,blood-transfusion-service-center,1.0,Binary,748,4,2,3.202247191011236,0.7466666666666667,0.5121533721328313,0.7466666666666667,0.5857142857142857,0.5292397660818713,0.7914230019493179,0.4673162811232921,0.2452294323593378,0.039124393835663795,673.0,75.0,42,32.0,,10,
10101,1464,blood-transfusion-service-center,2.0,Binary,748,4,2,3.202247191011236,0.76,0.6048009367681498,0.76,0.65,0.5950292397660819,0.7085769980506822,0.5082086734413582,0.24478229694068432,0.04063313826918602,673.0,75.0,42,32.0,,10,
10101,1464,blood-transfusion-service-center,3.0,Binary,748,4,2,3.202247191011236,0.76,0.625,0.76,0.6547619047619048,0.6140350877192983,0.6866471734892787,0.5368948443019763,0.2458669301122427,0.03981398791074753,673.0,75.0,42,32.0,,10,
10101,1464,blood-transfusion-service-center,4.0,Binary,748,4,2,3.202247191011236,0.84,0.7365339578454333,0.84,0.823076923076923,0.7046783625730995,0.7962962962962963,0.45537924020133036,0.24692818336188793,0.03906445764005184,673.0,75.0,42,32.0,,10,
10101,1464,blood-transfusion-service-center,5.0,Binary,748,4,2,3.202247191011236,0.8133333333333334,0.6527777777777778,0.8133333333333334,0.8224637681159421,0.6301169590643274,0.7085769980506823,0.5090493017987647,0.24529225938022137,0.043696628883481026,673.0,75.0,42,32.0,,10,
10101,1464,blood-transfusion-service-center,6.0,Binary,748,4,2,3.202247191011236,0.8266666666666667,0.7221430607010544,0.8266666666666667,0.7855113636363636,0.695906432748538,0.7329434697855751,0.49901468108456726,0.2471959851682186,0.0391913540661335,673.0,75.0,42,32.0,,10,
10101,1464,blood-transfusion-service-center,7.0,Binary,748,4,2,3.202247191011236,0.7866666666666666,0.6666666666666667,0.7866666666666666,0.7043650793650793,0.6505847953216374,0.7124756335282652,0.508594978216748,0.3183022830635309,0.039077891036868095,673.0,75.0,42,32.0,,10,
10101,1464,blood-transfusion-service-center,8.0,Binary,748,4,2,3.202247191011236,0.8108108108108109,0.6733921815889029,0.8108108108108109,0.7487179487179487,0.6501547987616099,0.7559339525283797,0.47566572960703407,0.24528385140001774,0.04117539897561073,674.0,74.0,42,32.0,,10,
10101,1464,blood-transfusion-service-center,9.0,Binary,748,4,2,3.202247191011236,0.7837837837837838,0.626733921815889,0.7837837837837838,0.6854700854700855,0.6119711042311662,0.7352941176470588,0.5017714054579111,0.2456152494996786,0.039058584719896317,674.0,74.0,42,32.0,,10,
