dataset_id,dataset_name,n_folds,accuracy_n,accuracy_mean,accuracy_std,f1_macro_n,f1_macro_mean,f1_macro_std,f1_micro_n,f1_micro_mean,f1_micro_std,precision_macro_n,precision_macro_mean,precision_macro_std,recall_macro_n,recall_macro_mean,recall_macro_std,roc_auc_n,roc_auc_mean,roc_auc_std,log_loss_n,log_loss_mean,log_loss_std,fit_seconds_n,fit_seconds_mean,fit_seconds_std,predict_seconds_n,predict_seconds_mean,predict_seconds_std
4538,GesturePhaseSegmentationProcessed,10,10,0.6040712460365316,0.009395359444114897,10,0.38965556880943747,0.008149678451707432,10,0.6040712460365316,0.009395359444114897,10,0.426165600408145,0.06543845535088232,10,0.4398565691741843,0.0078596823284654,10,0.9074273357592484,0.00794500328156106,10,1.1681112476462645,0.006843026414678386,10,3.363449851796031,0.4713901268460628,10,2.36765770840575,0.007939976011333375
6332,cylinder-bands,10,10,0.8425925925925926,0.050337982809568166,10,0.8342982815388839,0.05540951511017265,10,0.8425925925925926,0.050337982809568166,10,0.8485525945909839,0.049234964271168975,10,0.8301265858090016,0.0557884452130534,10,0.9131393041565726,0.040616984148776764,10,0.3741792998039509,0.06814853810248249,10,1.9874288830033038,0.9773794903597204,10,0.27788730649626814,0.005065118860656232
23381,dresses-sales,10,10,0.5619999999999999,0.07509993342207436,10,0.5240677683584536,0.07564552194879273,10,0.5619999999999999,0.07509993342207436,10,0.5391867471941716,0.08128538598344785,10,0.5317733990147783,0.07377501999759306,10,0.5676518883415436,0.09616174420920855,10,0.7223435477762112,0.07001553106922198,10,3.3037608160986567,0.31042259132098704,10,0.23492423440329727,0.05186194850599998
40670,dna,10,10,0.8998679048126024,0.014193221857556058,10,0.886200824247593,0.018933839907621156,10,0.8998679048126024,0.014193221857556058,10,0.9129237238319797,0.01792335928691643,10,0.8679061472593496,0.02041705351511925,10,0.9811619960842661,0.004204933426458316,10,0.5391683913326959,0.010116237565528187,10,4.027446483494714,0.16613194897583583,10,2.733447525004158,0.007184773153375083
40701,churn,10,10,0.9432,0.006477310827461895,10,0.8835090392758523,0.013633723790045661,10,0.9432,0.006477310827461895,10,0.8821820698938037,0.014662894769455016,10,0.8853905173328691,0.01720736452391061,10,0.9185683220589871,0.0201847894148682,10,0.19745693004437884,0.013162199919813412,10,3.461012633203063,0.13853862882626578,10,0.9261240457009989,0.0018245117880645349
40966,MiceProtein,10,10,0.999074074074074,0.002928034870526255,10,0.9991379310344828,0.0027261014311796253,10,0.999074074074074,0.002928034870526255,10,0.9991666666666668,0.002635231383473605,10,0.9991666666666668,0.002635231383473605,10,1.0,0.0,10,1.3877441069327774,0.003665375613226978,10,3.2966420788026882,0.2784039572438291,10,0.5718604242021683,0.035637044498438124
40975,car,10,10,0.9201404758704127,0.0052842689682752126,10,0.4613279671204996,0.0031612692244891672,10,0.9201404758704127,0.0052842689682752126,10,0.4339731571897835,0.0037127793654747557,10,0.4982709873858199,0.0026917140128969673,10,0.9996091007513528,0.00047753955264547357,10,0.25656826588967035,0.009540863466065365,10,2.9448927368910516,0.43257285596189504,10,0.2985658784979023,0.004739182387660285
40979,mfeat-pixel,10,10,0.982,0.006324555320336764,10,0.9820367593467723,0.006293660164507501,10,0.982,0.006324555320336764,10,0.9827114376851218,0.0059919810759214,10,0.982,0.006324555320336764,10,0.9967777777777778,0.004434962880070054,10,1.6435740179166198,0.0035757096875643065,10,4.038725631003035,0.2765919486777234,10,2.190762016095687,0.006717628691862417
40982,steel-plates-fault,10,10,0.5811366640232618,0.021468128861064507,10,0.28184342568330245,0.016155034460290447,10,0.5811366640232618,0.021468128861064507,10,0.33079528087585486,0.020919206371899847,10,0.31129547624263776,0.013092323405531098,10,0.9359145151736714,0.015278104561515527,10,1.2019228835034836,0.016672891220989864,10,3.232564325298881,0.12484573456463478,10,0.4579019895987585,0.009209618863932305
40983,wilt,10,10,0.9814019643071028,0.009135207467213436,10,0.9209288523091519,0.03470090633445656,10,0.9814019643071028,0.009135207467213436,10,0.8823130693149114,0.04785898909140126,10,0.973917871387366,0.02036891488731068,10,0.9954768203850886,0.005697627246477356,10,0.05035450765684648,0.015467166185004199,10,3.1777771045046395,0.07626555355070666,10,0.43272609378909693,0.002917316489873075
40984,segment,10,10,0.9398268398268398,0.01688373353913852,10,0.9398678425217275,0.016785327919245866,10,0.9398268398268398,0.01688373353913852,10,0.9413190075514091,0.016790731352839008,10,0.9398268398268398,0.01688373353913849,10,0.995054440508986,0.0023738782885995495,10,1.2981115666168166,0.006215420205363578,10,3.304671046108706,0.18184189353404104,10,0.41836277530528604,0.00524994349748419
40994,climate-model-simulation-crashes,10,10,0.9462962962962964,0.025376302211227685,10,0.8299004162040442,0.07698047096680376,10,0.9462962962962964,0.025376302211227685,10,0.8486520950442371,0.10567042273662185,10,0.8438979591836734,0.09504054827819906,10,0.9540408163265306,0.04297802302611084,10,0.15309660528485333,0.05742883210714379,10,3.2775087980902753,0.16126623441777305,10,0.24194571928237565,0.009180358894218432
41027,jungle_chess_2pcs_raw_endgame_complete,10,10,0.8200092641636993,0.00480488766362078,10,0.5718137537850624,0.0033847719197919015,10,0.8200092641636993,0.00480488766362078,10,0.5440345884465523,0.0032628783338771025,10,0.602664976757405,0.003509871412500793,10,0.9696831910098382,0.0026890625213467174,10,0.45146147885653665,0.005827670859370652,10,3.5250785454001745,0.08310900080915529,10,15.537458848103416,0.04764303902906982
