task_id,dataset_id,dataset_name,n_valid_folds,task_type,n_rows,n_features,n_classes,imbalance_ratio,accuracy_mean,accuracy_std,f1_macro_mean,f1_macro_std,f1_micro_mean,f1_micro_std,precision_macro_mean,precision_macro_std,recall_macro_mean,recall_macro_std,roc_auc_mean,roc_auc_std,log_loss_mean,log_loss_std,fit_seconds_mean,fit_seconds_std,predict_seconds_mean,predict_seconds_std,n_train_mean,n_train_std,n_test_mean,n_test_std,seed,error
9981,1468,cnae-9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Dataset has 856 features, exceeds limit of 500"
9985,1475,first-order-theorem-proving,10,Multiclass,6118.0,51.0,6.0,5.255144032921811,0.625369318485714,0.014977635750282468,0.5080398383283761,0.023998314772005976,0.625369318485714,0.014977635750282468,0.5492665977496907,0.029862344863802976,0.4902806188911063,0.021310021604899983,0.8567605311053192,0.009427914527726953,1.0383513441814762,0.030167729970440732,1.0991639245301486,0.1282414546053247,1.8983049501664937,0.015309275946964044,5506.2,0.4216370213557839,611.8,0.4216370213557839,42.0,
10093,1462,banknote-authentication,10,Binary,1372.0,4.0,2.0,1.2491803278688525,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.000120079325135389,0.0002174741460129088,0.16180518530309201,0.0014541059456456245,0.22847263813018798,0.004698529415639731,1234.8,0.42163702135578396,137.2,0.4216370213557839,42.0,
10101,1464,blood-transfusion-service-center,10,Binary,748.0,4.0,2.0,3.202247191011236,0.7927927927927927,0.0308608202753249,0.6337070950809423,0.062236682002532524,0.7927927927927927,0.0308608202753249,0.7287299625816702,0.07560050097847777,0.6187392500859994,0.050270601772291014,0.7637082903336774,0.045613685423422146,0.4680487063973078,0.031649044066832145,0.20904271639883518,0.0038539668509884255,0.23077019536867738,0.0051284783590104036,673.2,0.4216370213557839,74.8,0.4216370213557839,42.0,
14952,4534,PhishingWebsites,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Dataset has 11055 rows, exceeds limit of 10000"
14954,6332,cylinder-bands,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dataset contains missing values (TabPFN default benchmark does not impute)
14965,1461,bank-marketing,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Dataset has 45211 rows, exceeds limit of 10000"
14969,4538,GesturePhaseSegmentationProcessed,10,Multiclass,9873.0,32.0,5.0,2.9559118236472948,0.7690672056573512,0.013847415626097584,0.741473760562059,0.016476333905415357,0.7690672056573512,0.013847415626097584,0.7830493310533467,0.017225248132311976,0.7204269512736569,0.017875080243894195,0.9425420603514978,0.005210221480126965,0.673270788474889,0.02214320331965549,1.0947146873921156,0.08403579694636219,2.6141971993260085,0.01726312581229422,8885.7,0.4830458915396479,987.3,0.48304589153964794,42.0,
14970,1478,har,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Dataset has 10299 rows, exceeds limit of 10000"
125920,23381,dresses-sales,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dataset contains missing values (TabPFN default benchmark does not impute)
125922,40499,texture,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Dataset has 11 classes, exceeds limit of 10"
146195,40668,connect-4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Dataset has 67557 rows, exceeds limit of 10000"
146800,40966,MiceProtein,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dataset contains missing values (TabPFN default benchmark does not impute)
