checkpoint_name,checkpoint_path,checkpoint_sha256,variant,checkpoint,dataset,dataset_key,dataset_name,resolved_dataset_id,resolved_task_id,dataset_version,input_spec,seed,test_size,stratified,n_train,n_test,case_id,case,severity,scope,condition,param_type,param_value,applies_to,p_cell,rotation_seed,rotation_cols_hash,acc,f1_macro,nll,ece,brier,collapse_top1,d_eff,cos_mean,cos_p95,neff_mean,neff_std,purity_top1,purity_top5,n_estimators,batch_size,use_hierarchical,device
SA,/workspace/tabicl-lfs/checkpoints/mini_tabicl_stage2_sa/step-1000.ckpt,251f8c768531710493e0ba289c70adbc191c3734ef67ab8e4136a7fb90bc54bf,SA,SA,openml_40975_v3__car,openml_40975_v3__car,car,40975,146821,3,146821,42,0.2,True,1382,346,uninformative_features_shuffled_n_add_10_0_both,uninformative_both_n10,10.0,train_and_test,uninformative_features_shuffled,n_add,10.0,both,,,,0.9335260115606936,0.8070718761690985,0.1892953017670563,0.026204470265118362,0.10770902867881303,0.09955637384146208,17.306477759339554,0.67939627240033,0.8085216649152527,572.74207773374,143.89560384391785,0.0953757225433526,0.1855491329479769,32,8,True,cuda
SA,/workspace/tabicl-lfs/checkpoints/mini_tabicl_stage2_sa/step-1000.ckpt,251f8c768531710493e0ba289c70adbc191c3734ef67ab8e4136a7fb90bc54bf,SA,SA,openml_40975_v3__car,openml_40975_v3__car,car,40975,146821,3,146821,42,0.2,True,1382,346,uninformative_features_shuffled_n_add_50_0_both,uninformative_both_n50,50.0,train_and_test,uninformative_features_shuffled,n_add,50.0,both,,,,0.708092485549133,0.22583985273815002,0.6607594913422602,0.11889379958196873,0.3798516612949036,0.05017374845037023,33.45838768647018,0.768570251662862,0.8358823257784757,1129.374603977093,82.33294717866028,0.049132947976878616,0.046242774566473986,32,8,True,cuda
SA,/workspace/tabicl-lfs/checkpoints/mini_tabicl_stage2_sa/step-1000.ckpt,251f8c768531710493e0ba289c70adbc191c3734ef67ab8e4136a7fb90bc54bf,SA,SA,openml_40975_v3__car,openml_40975_v3__car,car,40975,146821,3,146821,42,0.2,True,1382,346,cell_outliers_tabpfn_outlier_factor_10_0_both,outliers_both_fac10,10.0,train_and_test,cell_outliers_tabpfn,outlier_factor,10.0,both,0.02,,,0.9913294797687862,0.9848057221051874,0.01846501549564156,0.014391291003695803,0.0075975368838997834,0.19091483818953592,8.061180349924397,0.5126242282873182,0.7988133937455048,515.7392304811864,296.53235333014936,0.17341040462427745,0.48728323699421966,32,8,True,cuda
SA,/workspace/tabicl-lfs/checkpoints/mini_tabicl_stage2_sa/step-1000.ckpt,251f8c768531710493e0ba289c70adbc191c3734ef67ab8e4136a7fb90bc54bf,SA,SA,openml_40975_v3__car,openml_40975_v3__car,car,40975,146821,3,146821,42,0.2,True,1382,346,cell_outliers_tabpfn_outlier_factor_50_0_both,outliers_both_fac50,50.0,train_and_test,cell_outliers_tabpfn,outlier_factor,50.0,both,0.02,,,0.9913294797687862,0.9848057221051874,0.01846501549564156,0.014391291003695803,0.0075975368838997834,0.19091483818953592,8.061180349924397,0.5126242282873182,0.7988133937455048,515.7392304811864,296.53235333014936,0.17341040462427745,0.48728323699421966,32,8,True,cuda
SA,/workspace/tabicl-lfs/checkpoints/mini_tabicl_stage2_sa/step-1000.ckpt,251f8c768531710493e0ba289c70adbc191c3734ef67ab8e4136a7fb90bc54bf,SA,SA,openml_40975_v3__car,openml_40975_v3__car,car,40975,146821,3,146821,42,0.2,True,1382,346,icl_noisy_demo_labels_frac_0_1_train,label_noise_train_frac0.1,0.1,train_only,icl_noisy_demo_labels,frac,0.1,train,,,,0.9797687861271677,0.9583426006776831,0.1332017910724615,0.09342460721903453,0.040476748506088615,0.19091483818953592,8.061180349924397,0.5126242282873182,0.7988133937455048,505.4697475874355,256.02422063402213,0.0,0.005202312138728325,32,8,True,cuda
EA-ICL,/workspace/tabicl-lfs/checkpoints/mini_tabicl_stage2_ea_icl_only/step-1000.ckpt,de5d8a3deb6c6faaae22069487ca4a9d38e6e7663e22b80fe8123010b6370a2e,EA,EA-ICL,openml_40975_v3__car,openml_40975_v3__car,car,40975,146821,3,146821,42,0.2,True,1382,346,clean_none_0_0_none,clean,0.0,none,clean,none,0.0,none,,,,0.9913294797687862,0.9767004919575693,0.03174404272308803,0.01657747912269107,0.015219431680138413,0.17432075617858414,8.60010473550956,0.6072611317338615,0.8337684936719543,1046.501178013796,226.61007500157402,0.07514450867052024,0.1994219653179191,32,8,True,cuda
EA-ICL,/workspace/tabicl-lfs/checkpoints/mini_tabicl_stage2_ea_icl_only/step-1000.ckpt,de5d8a3deb6c6faaae22069487ca4a9d38e6e7663e22b80fe8123010b6370a2e,EA,EA-ICL,openml_40975_v3__car,openml_40975_v3__car,car,40975,146821,3,146821,42,0.2,True,1382,346,uninformative_features_shuffled_n_add_10_0_both,uninformative_both_n10,10.0,train_and_test,uninformative_features_shuffled,n_add,10.0,both,,,,0.9219653179190751,0.7474589084604899,0.2085876900976975,0.0375697936625839,0.11968558179341458,0.1194696044684781,14.866689823815804,0.7496058316754575,0.8573437198374961,1026.1113911005802,159.3852964665338,0.1676300578034682,0.292485549132948,32,8,True,cuda
EA-ICL,/workspace/tabicl-lfs/checkpoints/mini_tabicl_stage2_ea_icl_only/step-1000.ckpt,de5d8a3deb6c6faaae22069487ca4a9d38e6e7663e22b80fe8123010b6370a2e,EA,EA-ICL,openml_40975_v3__car,openml_40975_v3__car,car,40975,146821,3,146821,42,0.2,True,1382,346,uninformative_features_shuffled_n_add_50_0_both,uninformative_both_n50,50.0,train_and_test,uninformative_features_shuffled,n_add,50.0,both,,,,0.708092485549133,0.22583985273815002,0.663910505993581,0.11298945201614687,0.3778618327775444,0.06222533703925777,29.413242660883473,0.8229529315057313,0.878438113616829,1184.6619675476427,129.54948217140864,0.03757225433526012,0.13815028901734103,32,8,True,cuda
EA-ICL,/workspace/tabicl-lfs/checkpoints/mini_tabicl_stage2_ea_icl_only/step-1000.ckpt,de5d8a3deb6c6faaae22069487ca4a9d38e6e7663e22b80fe8123010b6370a2e,EA,EA-ICL,openml_40975_v3__car,openml_40975_v3__car,car,40975,146821,3,146821,42,0.2,True,1382,346,cell_outliers_tabpfn_outlier_factor_10_0_both,outliers_both_fac10,10.0,train_and_test,cell_outliers_tabpfn,outlier_factor,10.0,both,0.02,,,0.9913294797687862,0.9767004919575693,0.03174404272308803,0.01657747912269107,0.015219431680138413,0.17432075617858414,8.60010473550956,0.6072611317338615,0.8337684936719543,1046.501178013796,226.61007500157402,0.07514450867052024,0.1994219653179191,32,8,True,cuda
EA-ICL,/workspace/tabicl-lfs/checkpoints/mini_tabicl_stage2_ea_icl_only/step-1000.ckpt,de5d8a3deb6c6faaae22069487ca4a9d38e6e7663e22b80fe8123010b6370a2e,EA,EA-ICL,openml_40975_v3__car,openml_40975_v3__car,car,40975,146821,3,146821,42,0.2,True,1382,346,cell_outliers_tabpfn_outlier_factor_50_0_both,outliers_both_fac50,50.0,train_and_test,cell_outliers_tabpfn,outlier_factor,50.0,both,0.02,,,0.9913294797687862,0.9767004919575693,0.03174404272308803,0.01657747912269107,0.015219431680138413,0.17432075617858414,8.60010473550956,0.6072611317338615,0.8337684936719543,1046.501178013796,226.61007500157402,0.07514450867052024,0.1994219653179191,32,8,True,cuda
EA-ICL,/workspace/tabicl-lfs/checkpoints/mini_tabicl_stage2_ea_icl_only/step-1000.ckpt,de5d8a3deb6c6faaae22069487ca4a9d38e6e7663e22b80fe8123010b6370a2e,EA,EA-ICL,openml_40975_v3__car,openml_40975_v3__car,car,40975,146821,3,146821,42,0.2,True,1382,346,icl_noisy_demo_labels_frac_0_1_train,label_noise_train_frac0.1,0.1,train_only,icl_noisy_demo_labels,frac,0.1,train,,,,0.9797687861271677,0.9508099265879348,0.11841689837133003,0.08034167641160116,0.03603144330786302,0.17432075617858414,8.60010473550956,0.6072611317338615,0.8337684936719543,957.8263546717649,199.38545648350834,0.002890173410404624,0.023699421965317918,32,8,True,cuda
EA-FULL,/workspace/tabicl-lfs/checkpoints/mini_tabicl_stage2_ea_row_icl/step-1000.ckpt,0e3a62a7734d264ffad27949abe9c6b2821df9b83b6cb90650d081aba562b9d3,EA,EA-FULL,openml_40975_v3__car,openml_40975_v3__car,car,40975,146821,3,146821,42,0.2,True,1382,346,clean_none_0_0_none,clean,0.0,none,clean,none,0.0,none,,,,0.9855491329479769,0.9664952480662994,0.03137563665209139,0.015133256598704122,0.017377707676371097,0.1659344407141989,9.200023401261952,0.6372681601840978,0.8370924712753338,1024.6325677419673,252.72507452015682,0.03757225433526012,0.47861271676300576,32,8,True,cuda
EA-FULL,/workspace/tabicl-lfs/checkpoints/mini_tabicl_stage2_ea_row_icl/step-1000.ckpt,0e3a62a7734d264ffad27949abe9c6b2821df9b83b6cb90650d081aba562b9d3,EA,EA-FULL,openml_40975_v3__car,openml_40975_v3__car,car,40975,146821,3,146821,42,0.2,True,1382,346,uninformative_features_shuffled_n_add_10_0_both,uninformative_both_n10,10.0,train_and_test,uninformative_features_shuffled,n_add,10.0,both,,,,0.9393063583815029,0.7785493827160493,0.1729729305920671,0.036453443541692165,0.09831813893233383,0.12844831487993694,14.813082095844441,0.7314798031596116,0.8451848819063846,975.8552058225422,215.5303170081042,0.3468208092485549,0.5086705202312138,32,8,True,cuda
EA-FULL,/workspace/tabicl-lfs/checkpoints/mini_tabicl_stage2_ea_row_icl/step-1000.ckpt,0e3a62a7734d264ffad27949abe9c6b2821df9b83b6cb90650d081aba562b9d3,EA,EA-FULL,openml_40975_v3__car,openml_40975_v3__car,car,40975,146821,3,146821,42,0.2,True,1382,346,uninformative_features_shuffled_n_add_50_0_both,uninformative_both_n50,50.0,train_and_test,uninformative_features_shuffled,n_add,50.0,both,,,,0.7109826589595376,0.2320001656108972,0.6596047058780722,0.10511752644370745,0.37357977571181217,0.06229735723374591,28.34250690706128,0.7847479431056498,0.8519742312562174,1161.2572924663566,146.12356930910084,0.08092485549132948,0.14335260115606938,32,8,True,cuda
EA-FULL,/workspace/tabicl-lfs/checkpoints/mini_tabicl_stage2_ea_row_icl/step-1000.ckpt,0e3a62a7734d264ffad27949abe9c6b2821df9b83b6cb90650d081aba562b9d3,EA,EA-FULL,openml_40975_v3__car,openml_40975_v3__car,car,40975,146821,3,146821,42,0.2,True,1382,346,cell_outliers_tabpfn_outlier_factor_10_0_both,outliers_both_fac10,10.0,train_and_test,cell_outliers_tabpfn,outlier_factor,10.0,both,0.02,,,0.9855491329479769,0.9664952480662994,0.03137563665209139,0.015133256598704122,0.017377707676371097,0.1659344407141989,9.200023401261952,0.6372681601840978,0.8370924712753338,1024.6325677419673,252.72507452015682,0.03757225433526012,0.47861271676300576,32,8,True,cuda
